episode,step,timestamp,action,state,reward,done,epsilon
3,7,2025-07-16T17:47:34.093598,forward,"[150.0, 150.0, 150.0, 3.000000000000001, 180.0, 50.00000000000002, 0.0, 0.9999733746647835]",-0.1,False,0.98507
3,8,2025-07-16T17:47:34.100597,cam_center,"[150.0, 150.0, 150.0, 9.0, 180.0, 150.0, 0.0, 0.9999673743844033]",-0.1,False,0.98507
3,9,2025-07-16T17:47:34.107598,cam_center,"[150.0, 150.0, 150.0, 21.0, 180.0, 349.99999999999994, 0.0, 0.9999542495012285]",-0.1,False,0.98507
3,10,2025-07-16T17:47:34.115598,cam_center,"[150.0, 150.0, 150.0, 33.0, 180.0, 550.0000000000001, 0.0, 0.9999350022077562]",-0.1,False,0.98507
3,11,2025-07-16T17:47:34.124599,left,"[150.0, 150.0, 150.0, 45.0, 180.0, 750.0, 0.0, 0.9999087478518488]",-0.1,False,0.98507
3,12,2025-07-16T17:47:34.133599,cam_left,"[150.0, 150.0, 150.0, 57.0, 179.9836694780313, 950.0, 0.0, 0.9998707562685015]",-0.1,False,0.98507
3,13,2025-07-16T17:47:34.142598,stop,"[150.0, 150.0, 150.0, 69.0, 179.94412352566962, 1150.0, 0.0, 0.9998189976811411]",-0.1,False,0.98507
3,14,2025-07-16T17:47:34.151598,right,"[150.0, 150.0, 150.0, 65.99999999999999, 179.92521450023207, 1099.9999999999998, 0.0, 0.9997694986462595]",-0.1,False,0.98507
3,15,2025-07-16T17:47:34.162598,forward,"[150.0, 150.0, 150.0, 77.99999999999999, 179.92521450023207, 1299.9999999999998, 0.0, 0.9997109858393671]",-0.1,False,0.98507
3,16,2025-07-16T17:47:34.171597,right,"[150.0, 150.0, 150.0, 89.99999999999999, 179.92521450023207, 1499.9999999999998, 0.0, 0.9996434996724131]",-0.1,False,0.98507
3,17,2025-07-16T17:47:34.180598,forward,"[150.0, 150.0, 150.0, 101.99999999999999, 179.95443753954464, 1699.9999999999998, 0.0, 0.9995499821305277]",-0.1,False,0.98507
3,18,2025-07-16T17:47:34.190098,cam_right,"[150.0, 150.0, 150.0, 113.99999999999999, 179.95443753954464, 1899.9999999999998, 0.0, 0.9994645019173625]",-0.1,False,0.98507
3,19,2025-07-16T17:47:34.199599,stop,"[150.0, 150.0, 150.0, 125.99999999999997, 179.95443753954464, 2099.9999999999995, 0.0, 0.9993700012564661]",-0.1,False,0.98507
3,20,2025-07-16T17:47:34.209600,backward,"[150.0, 150.0, 150.0, 122.99999999999999, 179.95443753954464, 2050.0, 0.0, 0.9992726210951808]",-0.1,False,0.98507
3,21,2025-07-16T17:47:34.218599,stop,"[150.0, 150.0, 150.0, 110.99999999999999, 179.95443753954464, 1850.0, 0.0, 0.999180130004883]",-0.1,False,0.98507
3,22,2025-07-16T17:47:34.263098,forward,"[150.0, 150.0, 150.0, 107.99999999999999, 179.95443753954464, 1800.0, 0.0, 0.9990946297645571]",-0.1,False,0.98507
3,23,2025-07-16T17:47:34.275099,left,"[150.0, 150.0, 150.0, 119.99999999999999, 179.95443753954464, 1999.9999999999998, 0.0, 0.9986596064567568]",-0.1,False,0.98507
3,24,2025-07-16T17:47:34.285600,cam_right,"[150.0, 150.0, 150.0, 131.99999999999997, 179.91661948866954, 2199.9999999999995, 0.0, 0.9985551245212557]",-0.1,False,0.98507
3,25,2025-07-16T17:47:34.294598,stop,"[150.0, 150.0, 150.0, 144.0, 179.83408880548018, 2400.0, 0.0, 0.9984051125049593]",-0.1,False,0.98507
3,26,2025-07-16T17:47:34.306598,cam_center,"[150.0, 150.0, 150.0, 141.0, 179.79369225113635, 2350.0, 0.0, 0.9982817380428316]",-0.1,False,0.98507
3,27,2025-07-16T17:47:34.316098,backward,"[150.0, 150.0, 150.0, 138.00000000000003, 179.79369225113635, 2300.0000000000005, 0.0, 0.9981782400608065]",-0.1,False,0.98507
3,28,2025-07-16T17:47:34.325098,cam_center,"[150.0, 150.0, 150.0, 126.0, 179.79369225113635, 2100.0, 0.0, 0.9980522516965868]",-0.1,False,0.98507
3,29,2025-07-16T17:47:34.334099,backward,"[150.0, 150.0, 150.0, 114.00000000000001, 179.79369225113635, 1900.0, 0.0, 0.9979619991779329]",-0.1,False,0.98507
3,30,2025-07-16T17:47:34.343100,forward,"[150.0, 150.0, 150.0, 102.00000000000001, 179.79369225113635, 1700.0000000000002, 0.0, 0.9978855026960375]",-0.1,False,0.98507
3,31,2025-07-16T17:47:34.352099,right,"[150.0, 150.0, 150.0, 114.00000000000001, 179.79369225113635, 1900.0, 0.0, 0.9977999998331072]",-0.1,False,0.98507
3,32,2025-07-16T17:47:34.362099,forward,"[150.0, 150.0, 150.0, 126.0, 179.82979129969885, 2100.0, 0.0, 0.9977054991722109]",-0.1,False,0.98507
3,33,2025-07-16T17:47:34.371098,stop,"[150.0, 150.0, 150.0, 138.00000000000003, 179.82979129969885, 2300.0000000000005, 0.0, 0.997602006673813]",-0.1,False,0.98507
3,34,2025-07-16T17:47:34.380597,cam_right,"[150.0, 150.0, 150.0, 135.00000000000003, 179.82979129969885, 2250.0000000000005, 0.0, 0.9974894880056383]",-0.1,False,0.98507
3,35,2025-07-16T17:47:34.389599,cam_left,"[150.0, 150.0, 150.0, 132.00000000000003, 179.82979129969885, 2200.0000000000005, 0.0, 0.9973904873132707]",-0.1,False,0.98507
3,36,2025-07-16T17:47:34.399102,cam_center,"[150.0, 150.0, 150.0, 129.00000000000006, 179.82979129969885, 2150.000000000001, 0.0, 0.9972883748412134]",-0.1,False,0.98507
3,37,2025-07-16T17:47:34.408598,cam_center,"[150.0, 150.0, 150.0, 126.00000000000006, 179.82979129969885, 2100.000000000001, 0.0, 0.9971938641667367]",-0.1,False,0.98507
3,38,2025-07-16T17:47:34.418098,backward,"[150.0, 150.0, 150.0, 123.00000000000007, 179.82979129969885, 2050.0000000000014, 0.0, 0.9970964888930322]",-0.1,False,0.98507
3,39,2025-07-16T17:47:34.427598,stop,"[150.0, 150.0, 150.0, 111.00000000000007, 179.82979129969885, 1850.0000000000011, 0.0, 0.9970132471323014]",-0.1,False,0.98507
3,40,2025-07-16T17:47:34.437099,backward,"[150.0, 150.0, 150.0, 108.00000000000007, 179.82979129969885, 1800.0000000000011, 0.0, 0.9969232472181321]",-0.1,False,0.98507
3,41,2025-07-16T17:47:34.446098,cam_left,"[150.0, 150.0, 150.0, 96.00000000000007, 179.82979129969885, 1600.0000000000011, 0.0, 0.9968472527265549]",-0.1,False,0.98507
3,42,2025-07-16T17:47:34.455598,cam_left,"[150.0, 150.0, 150.0, 84.00000000000007, 179.82979129969885, 1400.0000000000011, 0.0, 0.9967807475328446]",-0.1,False,0.98507
3,43,2025-07-16T17:47:34.465097,cam_center,"[150.0, 150.0, 150.0, 72.00000000000007, 179.82979129969885, 1200.0000000000014, 0.0, 0.9967297512292863]",-0.1,False,0.98507
3,44,2025-07-16T17:47:34.474099,forward,"[150.0, 150.0, 150.0, 60.00000000000008, 179.82979129969885, 1000.0000000000013, 0.0, 0.9966797333955766]",-0.1,False,0.98507
3,45,2025-07-16T17:47:34.483098,cam_right,"[150.0, 150.0, 150.0, 72.00000000000007, 179.82979129969885, 1200.0000000000014, 0.0, 0.9966227532625199]",-0.1,False,0.98507
3,46,2025-07-16T17:47:34.492598,cam_left,"[150.0, 150.0, 150.0, 84.00000000000007, 179.82979129969885, 1400.0000000000011, 0.0, 0.9965597561597825]",-0.1,False,0.98507
3,47,2025-07-16T17:47:34.535598,forward,"[150.0, 150.0, 150.0, 96.00000000000007, 179.82979129969885, 1600.0000000000011, 0.0, 0.9964877365827561]",-0.1,False,0.98507
3,48,2025-07-16T17:47:34.545099,cam_center,"[150.0, 150.0, 150.0, 108.00000000000007, 179.82979129969885, 1800.0000000000011, 0.0, 0.9961007581949235]",-0.1,False,0.98507
3,49,2025-07-16T17:47:34.554098,forward,"[150.0, 150.0, 150.0, 120.00000000000009, 179.82979129969885, 2000.0000000000011, 0.0, 0.9960057483911515]",-0.1,False,0.98507
3,50,2025-07-16T17:47:34.563098,backward,"[150.0, 150.0, 150.0, 132.00000000000009, 179.82979129969885, 2200.0000000000014, 0.0, 0.9959067581892015]",-0.1,False,0.98507
3,51,2025-07-16T17:47:34.572598,backward,"[150.0, 150.0, 150.0, 120.00000000000009, 179.82979129969885, 2000.0000000000011, 0.0, 0.9958117269277574]",-0.1,False,0.98507
3,52,2025-07-16T17:47:34.582099,cam_right,"[150.0, 150.0, 150.0, 108.00000000000009, 179.82979129969885, 1800.0000000000014, 0.0, 0.9957262567281725]",-0.1,False,0.98507
3,53,2025-07-16T17:47:34.591098,forward,"[150.0, 150.0, 150.0, 96.00000000000009, 179.82979129969885, 1600.0000000000014, 0.0, 0.9956582502126695]",-0.1,False,0.98507
3,54,2025-07-16T17:47:34.600099,backward,"[150.0, 150.0, 150.0, 108.00000000000009, 179.82979129969885, 1800.0000000000014, 0.0, 0.9955682460069658]",-0.1,False,0.98507
3,55,2025-07-16T17:47:34.609098,cam_right,"[150.0, 150.0, 150.0, 96.00000000000009, 179.82979129969885, 1600.0000000000014, 0.0, 0.9955002509355547]",-0.1,False,0.98507
3,56,2025-07-16T17:47:34.621600,right,"[150.0, 150.0, 150.0, 84.00000000000009, 179.82979129969885, 1400.0000000000016, 0.0, 0.9954337307214739]",-0.1,False,0.98507
3,57,2025-07-16T17:47:34.634598,stop,"[150.0, 150.0, 150.0, 96.00000000000009, 179.85729533669883, 1600.0000000000014, 0.0, 0.9953617569208147]",-0.1,False,0.98507
3,58,2025-07-16T17:47:34.646099,forward,"[150.0, 150.0, 150.0, 93.00000000000009, 179.85729533669883, 1550.0000000000014, 0.0, 0.995261008679867]",-0.1,False,0.98507
3,59,2025-07-16T17:47:34.655600,stop,"[150.0, 150.0, 150.0, 105.00000000000009, 179.85729533669883, 1750.0000000000014, 0.0, 0.9951516270041468]",-0.1,False,0.98507
3,60,2025-07-16T17:47:34.664599,forward,"[150.0, 150.0, 150.0, 102.00000000000007, 179.85729533669883, 1700.0000000000011, 0.0, 0.9950496161580088]",-0.1,False,0.98507
3,61,2025-07-16T17:47:34.674098,right,"[150.0, 150.0, 150.0, 114.00000000000007, 179.85729533669883, 1900.0000000000011, 0.0, 0.9949641087651255]",-0.1,False,0.98507
3,62,2025-07-16T17:47:34.682599,forward,"[150.0, 150.0, 150.0, 126.00000000000009, 179.89339438526144, 2100.0000000000014, 0.0, 0.9948696231245997]",-0.1,False,0.98507
3,63,2025-07-16T17:47:34.691598,stop,"[150.0, 150.0, 150.0, 138.00000000000009, 179.89339438526144, 2300.0000000000014, 0.0, 0.9947603673338893]",-0.1,False,0.98507
3,64,2025-07-16T17:47:34.701098,backward,"[150.0, 150.0, 150.0, 135.0000000000001, 179.89339438526144, 2250.000000000002, 0.0, 0.9946647626757624]",-0.1,False,0.98507
3,65,2025-07-16T17:47:34.709597,left,"[150.0, 150.0, 150.0, 123.0000000000001, 179.89339438526144, 2050.0000000000014, 0.0, 0.9945725095868113]",-0.1,False,0.98507
3,66,2025-07-16T17:47:34.719098,left,"[150.0, 150.0, 150.0, 135.0000000000001, 179.8547168332302, 2250.000000000002, 0.0, 0.9944656342864039]",-0.1,False,0.98507
3,67,2025-07-16T17:47:34.727597,cam_center,"[150.0, 150.0, 150.0, 147.0000000000001, 179.7704667608075, 2450.000000000002, 0.0, 0.994361513912678]",-0.1,False,0.98507
3,68,2025-07-16T17:47:34.737098,cam_center,"[150.0, 150.0, 150.0, 159.0000000000001, 179.63372401285096, 2650.0000000000023, 0.0, 0.9942422630786898]",-0.1,False,0.98507
3,69,2025-07-16T17:47:34.746598,forward,"[150.0, 150.0, 150.0, 171.00000000000014, 179.43753696593865, 2850.0000000000027, 0.0, 0.9941139850020411]",-0.1,False,0.98507
3,70,2025-07-16T17:47:34.755098,stop,"[150.0, 150.0, 150.0, 183.00000000000014, 179.28015380319607, 3050.0000000000027, 0.0, 0.9939691095948221]",-0.1,False,0.98507
3,71,2025-07-16T17:47:34.766100,backward,"[150.0, 150.0, 150.0, 180.00000000000017, 179.17699044920914, 3000.0000000000027, 0.0, 0.9938341336846354]",-0.1,False,0.98507
3,72,2025-07-16T17:47:34.776099,cam_right,"[150.0, 150.0, 150.0, 168.00000000000014, 179.12885838445914, 2800.0000000000023, 0.0, 0.9937081261277201]",-0.1,False,0.98507
3,73,2025-07-16T17:47:34.785600,cam_center,"[150.0, 150.0, 150.0, 156.00000000000014, 179.12885838445914, 2600.0000000000023, 0.0, 0.9935521250367166]",-0.1,False,0.98507
3,74,2025-07-16T17:47:34.795098,cam_left,"[150.0, 150.0, 150.0, 144.0000000000001, 179.12885838445914, 2400.0000000000023, 0.0, 0.993438127577305]",-0.1,False,0.98507
3,75,2025-07-16T17:47:34.804100,left,"[150.0, 150.0, 150.0, 132.0000000000001, 179.12885838445914, 2200.000000000002, 0.0, 0.9933391321301461]",-0.1,False,0.98507
3,76,2025-07-16T17:47:34.813097,forward,"[150.0, 150.0, 150.0, 144.0000000000001, 179.08760232895918, 2400.0000000000023, 0.0, 0.9932251260876657]",-0.1,False,0.98507
3,77,2025-07-16T17:47:34.822598,right,"[150.0, 150.0, 150.0, 156.00000000000014, 179.08760232895918, 2600.0000000000023, 0.0, 0.9931146402955057]",-0.1,False,0.98507
3,78,2025-07-16T17:47:34.831598,backward,"[150.0, 150.0, 150.0, 168.00000000000014, 179.13573439370919, 2800.0000000000023, 0.0, 0.9929886093735696]",-0.1,False,0.98507
3,79,2025-07-16T17:47:34.841600,cam_right,"[150.0, 150.0, 150.0, 156.00000000000014, 179.13573439370919, 2600.0000000000023, 0.0, 0.9928650966286661]",-0.1,False,0.98507
3,80,2025-07-16T17:47:34.851099,cam_right,"[150.0, 150.0, 150.0, 144.0000000000001, 179.13573439370919, 2400.0000000000023, 0.0, 0.9927451167702677]",-0.1,False,0.98507
3,81,2025-07-16T17:47:34.861098,cam_left,"[150.0, 150.0, 150.0, 132.0000000000001, 179.13573439370919, 2200.000000000002, 0.0, 0.9926461108326914]",-0.1,False,0.98507
3,82,2025-07-16T17:47:34.869598,backward,"[150.0, 150.0, 150.0, 120.00000000000011, 179.13573439370919, 2000.0000000000018, 0.0, 0.9925511248707773]",-0.1,False,0.98507
3,83,2025-07-16T17:47:34.878598,forward,"[150.0, 150.0, 150.0, 108.00000000000011, 179.13573439370919, 1800.0000000000018, 0.0, 0.992461124956608]",-0.1,False,0.98507
3,84,2025-07-16T17:47:34.888098,backward,"[150.0, 150.0, 150.0, 120.00000000000011, 179.13573439370919, 2000.0000000000018, 0.0, 0.9923711147904398]",-0.1,False,0.98507
3,85,2025-07-16T17:47:34.897599,stop,"[150.0, 150.0, 150.0, 108.00000000000011, 179.13573439370919, 1800.0000000000018, 0.0, 0.9922901206612589]",-0.1,False,0.98507
3,86,2025-07-16T17:47:34.907098,cam_center,"[150.0, 150.0, 150.0, 105.00000000000011, 179.13573439370919, 1750.0000000000018, 0.0, 0.9922069995999339]",-0.1,False,0.98507
3,87,2025-07-16T17:47:34.916098,forward,"[150.0, 150.0, 150.0, 102.0000000000001, 179.13573439370919, 1700.0000000000018, 0.0, 0.9921262230277064]",-0.1,False,0.98507
3,88,2025-07-16T17:47:34.925098,right,"[150.0, 150.0, 150.0, 114.0000000000001, 179.13573439370919, 1900.0000000000016, 0.0, 0.9920359976887705]",-0.1,False,0.98507
3,89,2025-07-16T17:47:34.934598,right,"[150.0, 150.0, 150.0, 126.00000000000011, 179.1718334422717, 2100.000000000002, 0.0, 0.9919415020346644]",-0.1,False,0.98507
3,90,2025-07-16T17:47:34.943598,right,"[150.0, 150.0, 150.0, 138.0000000000001, 179.25092534699502, 2300.000000000002, 0.0, 0.9918437426686288]",-0.1,False,0.98507
3,91,2025-07-16T17:47:34.953099,forward,"[150.0, 150.0, 150.0, 150.00000000000014, 179.3799279394069, 2500.0000000000023, 0.0, 0.9917187487483026]",-0.1,False,0.98507
3,92,2025-07-16T17:47:34.962097,cam_center,"[150.0, 150.0, 150.0, 162.00000000000014, 179.47277495799506, 2700.0000000000023, 0.0, 0.991604013502598]",-0.1,False,0.98507
3,93,2025-07-16T17:47:34.971599,left,"[150.0, 150.0, 150.0, 174.00000000000014, 179.52262602505755, 2900.0000000000027, 0.0, 0.9914590032696725]",-0.1,False,0.98507
3,94,2025-07-16T17:47:34.980598,stop,"[150.0, 150.0, 150.0, 186.00000000000017, 179.52262602505755, 3100.0000000000027, 0.0, 0.9913194912075998]",-0.1,False,0.98507
3,95,2025-07-16T17:47:34.989597,cam_center,"[150.0, 150.0, 150.0, 183.00000000000017, 179.52262602505755, 3050.0000000000027, 0.0, 0.9911746158003808]",-0.1,False,0.98507
3,96,2025-07-16T17:47:34.999098,left,"[150.0, 150.0, 150.0, 180.0000000000002, 179.52262602505755, 3000.000000000003, 0.0, 0.9910396220088006]",-0.1,False,0.98507
3,97,2025-07-16T17:47:35.007599,backward,"[150.0, 150.0, 150.0, 192.0000000000002, 179.4676179510576, 3200.000000000003, 0.0, 0.9908956095576287]",-0.1,False,0.98507
3,98,2025-07-16T17:47:35.016598,cam_left,"[150.0, 150.0, 150.0, 180.0000000000002, 179.4676179510576, 3000.000000000003, 0.0, 0.9907531055808068]",-0.1,False,0.98507
3,99,2025-07-16T17:47:35.026098,cam_right,"[150.0, 150.0, 150.0, 168.00000000000017, 179.4676179510576, 2800.000000000003, 0.0, 0.990634107530117]",-0.1,False,0.98507
4,0,2025-07-16T17:47:38.189098,right,"[150.0, 150.0, 150.0, 0.0, 180.0, 0.0, 0.0, 1.0]",-0.1,False,0.98015
4,1,2025-07-16T17:47:38.198098,forward,"[150.0, 150.0, 150.0, 12.0, 180.00343800462497, 200.0, 0.0, 0.9999930002689361]",-0.1,False,0.98015
4,2,2025-07-16T17:47:38.207098,cam_left,"[150.0, 150.0, 150.0, 24.0, 180.00343800462497, 400.0, 0.0, 0.9999749987125396]",-0.1,False,0.98015
4,3,2025-07-16T17:47:38.216098,left,"[150.0, 150.0, 150.0, 36.00000000000001, 180.00343800462497, 600.0000000000001, 0.0, 0.9999479999542236]",-0.1,False,0.98015
4,4,2025-07-16T17:47:38.225098,cam_center,"[150.0, 150.0, 150.0, 48.0, 179.98968598612498, 800.0, 0.0, 0.9999139938354491]",-0.1,False,0.98015
4,5,2025-07-16T17:47:38.234098,backward,"[150.0, 150.0, 150.0, 60.0, 179.9552982014627, 1000.0, 0.0, 0.999866502046585]",-0.1,False,0.98015
4,6,2025-07-16T17:47:38.243598,stop,"[150.0, 150.0, 150.0, 48.0, 179.94154618296272, 800.0, 0.0, 0.9998304998874663]",-0.1,False,0.98015
4,7,2025-07-16T17:47:38.253099,cam_left,"[150.0, 150.0, 150.0, 45.0, 179.94154618296272, 750.0, 0.0, 0.9997967514395713]",-0.1,False,0.98015
4,8,2025-07-16T17:47:38.262598,left,"[150.0, 150.0, 150.0, 42.0, 179.94154618296272, 699.9999999999999, 0.0, 0.9997634996771811]",-0.1,False,0.98015
4,9,2025-07-16T17:47:38.271600,right,"[150.0, 150.0, 150.0, 53.99999999999999, 179.92607516215025, 900.0, 0.0, 0.999720752775669]",-0.1,False,0.98015
4,10,2025-07-16T17:47:38.281099,cam_right,"[150.0, 150.0, 150.0, 65.99999999999999, 179.92607516215025, 1099.9999999999998, 0.0, 0.9996712563633917]",-0.1,False,0.98015
4,11,2025-07-16T17:47:38.290097,forward,"[150.0, 150.0, 150.0, 77.99999999999999, 179.94842219221277, 1299.9999999999998, 0.0, 0.9996095030903814]",-0.1,False,0.98015
4,12,2025-07-16T17:47:38.300097,right,"[150.0, 150.0, 150.0, 89.99999999999999, 179.94842219221277, 1499.9999999999998, 0.0, 0.9995382528901098]",-0.1,False,0.98015
4,13,2025-07-16T17:47:38.309097,cam_center,"[150.0, 150.0, 150.0, 101.99999999999999, 179.97764523152523, 1699.9999999999998, 0.0, 0.9994617523550985]",-0.1,False,0.98015
